Country,Year,comp_1,comp_2,comp_3,comp_4,comp_5
Mexico,2023,0.007838691815985092,5.58178918322836e-5,0.16897226868103948,0.8231142956523335,1.892595880967102e-5
Moldova,2023,0.008134166507290935,2.731155136612516e-4,0.39274318063515634,0.5988494414379424,9.59059488402979e-8
Mongolia,2023,0.03164083598940585,0.0031632686283224448,0.600049828314784,0.3651453454438181,7.21623669609031e-7
Montenegro,2023,0.00994674309435833,1.488095436465308e-4,0.24495772195773738,0.7449405047387089,6.2206655486600966e-6
Morocco,2023,0.041807012592881033,0.1322454322631037,0.8209168062397693,0.0050307489039921,2.5388387903766667e-13
Mozambique,2023,0.29693821154984734,0.6439872800965307,0.059055918719996534,1.858962877057723e-5,4.854926771801979e-12
Myanmar,2023,0.7967994847669233,0.16446986031065364,0.038679957802325755,5.068004294604911e-5,1.7077151454970757e-8
Namibia,2023,0.033805265349118443,0.10417891447583016,0.8574700480263335,0.004545772148672687,4.504326569991592e-14
Nepal,2023,0.20970580743698555,0.11101602263620033,0.657572259819211,0.021705858903667788,5.120393563959865e-8
Netherlands,2023,7.643329711220395e-4,5.020368521481342e-11,2.8957988753233766e-6,3.252264565895862e-5,0.9992002485341401
New Zealand,2023,8.554597310472616e-4,4.8368346648457654e-11,1.6227983316094643e-6,1.1361419731728168e-5,0.9991315560025209
Nicaragua,2023,0.08573755547517492,4.497756423872723e-4,0.2546246186035841,0.6547323050830974,0.004455745195756032
Niger,2023,0.09984040182652332,0.879483129492419,0.02067577656805759,6.921129995927787e-7,6.026601013247481e-16
Nigeria,2023,0.07729504401455282,0.44651075936632173,0.4754552362368227,7.389603821886109e-4,1.142469366522138e-13
North Macedonia,2023,0.02724772678468299,0.004460436992684387,0.6894063982766128,0.27888535123196234,8.671405744488555e-8
Norway,2023,5.192053842158358e-4,3.3095826213964277e-12,3.434325139651583e-7,2.7338862803353513e-6,0.9994777172936801
Pakistan,2023,0.10397048529315371,0.6886367701425153,0.20727574552884592,1.1699903540537444e-4,7.9287326916733e-14
Panama,2023,0.003085724775506978,3.7722965097465793e-6,0.1010234443319442,0.8958853728475721,1.6857484670258e-6
Paraguay,2023,0.010611135519140946,9.312868329357075e-5,0.19111646206765923,0.7981471278761828,3.2145853723378346e-5
Peru,2023,0.009368826641980334,6.634518597289468e-4,0.5829651243726373,0.40700259224232127,4.883332423938405e-9
Philippines,2023,0.05689849052721587,0.0036559946721779818,0.5580330623011305,0.38140336623864507,9.086260830792305e-6
Poland,2023,0.003963591395905624,3.6499610548219664e-6,0.06952490936557851,0.9264439492709099,6.390000655105368e-5
Portugal,2023,0.002961314259199736,2.2419319757561244e-6,0.09302956092736706,0.9040055875045044,1.2953769530499458e-6
Qatar,2023,0.002836458987327629,2.513541079740244e-9,2.0971522967304322e-5,1.1247012821856807e-4,0.9970300968479452
Romania,2023,0.0033919079544176976,7.189825460176848e-6,0.15065817315469585,0.8459425131801375,2.1588528898974377e-7
Rwanda,2023,0.8855086037860436,0.11421986784832062,2.715274931752166e-4,8.722052380917348e-10,2.5511218096836394e-13
Saudi Arabia,2023,0.00693891227092285,2.122064024753512e-6,0.04673834987087489,0.9435963538602449,0.0027242619339325146
Senegal,2023,0.09646682002615697,0.5487597214955057,0.35435229454487754,4.2116393323725533e-4,2.2243695667340287e-13
Serbia,2023,0.030762205002011576,1.1986902839036524e-4,0.1715851137928162,0.7957278659114062,0.0018049462653753593
Sierra Leone,2023,0.024202539934396926,0.9752420552220874,5.554048132924446e-4,3.022311645178596e-11,7.107025734351969e-25
Singapore,2023,6.408234915225076e-4,1.6466418907219222e-11,1.0497354491157026e-6,9.343815719008338e-6,0.9993487829408427
Slovakia,2023,0.0031351397161068803,4.422236343472483e-6,0.10893567079736761,0.8879235492948289,1.2179553529837304e-6
Slovenia,2023,0.007912398572302417,2.5758760935606054e-7,0.024763086104205915,0.9491025361366358,0.01822172159924643
Somalia,2023,0.6647923113422783,0.33428110714129533,9.26577624485589e-4,3.8918996817757185e-9,4.1518984244345553e-14
South Africa,2023,0.014749348621271348,0.00521421212233224,0.8704201440489947,0.10961629515091417,5.648765991605269e-11
South Sudan,2023,0.021073153113414466,0.9788578261609824,6.902072549448678e-5,1.081810424237076e-13,5.547010315771934e-29
Spain,2023,0.0036702889522583753,6.851298557511395e-7,0.040919471142023996,0.955163774060575,2.4578071528674815e-4
Sri Lanka,2023,0.022416269600596467,0.005624191585023857,0.7700401697259762,0.20191936152492374,7.563480045008924e-9
Sudan,2023,0.03382187367601398,0.9174900672695117,0.048687497298604304,5.617558698979097e-7,1.9952620477750067e-20
Sweden,2023,6.38860028012143e-4,1.1606856357957067e-12,7.872219722193173e-8,2.7737400091387433e-7,0.9993607838746288
Switzerland,2023,6.589813065882669e-4,1.9344214283950387e-11,3.34343398982667e-6,6.394129910922719e-5,0.9992737339409682
Taiwan Province of China,2023,0.003680389296862302,8.264941460997464e-7,0.04309240197477895,0.9530044556964411,2.21926537771677e-4
Tajikistan,2023,0.1781868559994374,0.01077933965744032,0.5986978462935412,0.212291897870229,4.4060179352058265e-5
Tanzania,2023,0.545315846377568,0.434279503691859,0.020401143446251158,3.506457463358448e-6,2.6858476720535338e-11
Thailand,2023,0.03668198913110729,3.396203967854517e-4,0.2532057603827205,0.709320459784794,4.5217030459306605e-4
Togo,2023,0.04901767021274846,0.9316942413791709,0.019287821524562754,2.668835178008473e-7,2.447744549044576e-18
Trinidad and Tobago,2023,0.011334691578919991,1.3660340566281522e-4,0.223049044548344,0.7654618658546316,1.7794612441692107e-5
Tunisia,2023,0.025312523469517102,0.050563943077766724,0.9226293439101928,0.0014941895425233133,2.621042089350226e-17
Turkey,2023,0.01656955485708689,0.010048976231393073,0.9195090477084183,0.05387242119709709,6.0043341064409546e-12
Turkmenistan,2023,0.07447058459869836,0.003745614452453509,0.5374659796165309,0.384291285920043,2.653541227435468e-5
Uganda,2023,0.08974324938970642,0.6034040087218815,0.3065998224799852,2.529194083602012e-4,6.685053541609207e-14
Ukraine,2023,0.05718233126075248,0.008564345509058427,0.6975144535994788,0.2367381064691701,7.631615398716012e-7
United Arab Emirates,2023,0.01946251900659744,5.437349911611873e-7,0.007054684784130894,0.11608782266074263,0.8573944298135381
United Kingdom,2023,0.004947688191866203,1.9151027811062955e-8,1.7221284401241078e-4,0.0014775888665547652,0.9934024909465387
United States,2023,0.015463057292578181,1.5428730753280208e-6,0.03667792047901321,0.882691900032761,0.06516557932257244
Uruguay,2023,0.017676280881644243,1.9903568364758573e-6,0.03899539730769936,0.8642709877308179,0.0790553437230019
Uzbekistan,2023,0.4422257734325032,4.490114731576467e-4,0.13469346526134196,0.19917135013300583,0.2234603996999912
Vietnam,2023,0.03152321850199534,3.363117620249917e-4,0.258041849490519,0.7098398181875804,2.58802057880477e-4
Zambia,2023,0.10377618644690875,0.8147874153102826,0.0814221146035483,1.4283639249165519e-5,1.1460439425944304e-14
Zimbabwe,2023,0.02956606765563356,0.9591806840299155,0.011253215402566151,3.2911884656209374e-8,3.731010091230362e-21
